{5a441a8d-81ee-4e76-b3ec-396c60589a85}	nCharLv=7	突破石道具	1		A9BD0E89-1105-4A52-982A-97E6EE4AD577	FALSE	2021-1-1		-1	
{c4cbd36a-b863-404d-bb61-4515726cbc12}	nCharLv=4	防护罩（7天）	1		{41bf1db5-5453-4c7f-9a2b-d597c7320ed9}	FALSE	2021-1-1		-1	
{1d45a38a-a28e-4b38-8e4d-0e3370308091}	bd=90	血量老虎神纹道具	2	1	87C0BA58-8C02-4506-853A-05D3319E3FA1	FALSE	2021-1-1	1d	1	1d
{7bbfdee3-feb9-4808-a3cf-e6bba4fdb27a}	nCharLv=3,nCharbtid=4001	羊时装-发条	2	1	{8fc39339-777d-4dc5-97a2-d539d7b2d47b}	FALSE	2021-1-1	1d	1	1d
{ad9bd61c-bbc4-47c4-a986-515defea6ee6}		血量羊神纹道具	2	1	08994941-A144-4A0B-9E24-516B021C4AC3	FALSE	2021-1-1	1d	1	1d
{6c42512a-e0ca-428c-b05d-587c485384c4}		血量狼神纹道具	2	1	26E985AF-4C23-4D8C-9F0C-DA28D3EB6442	FALSE	2021-1-1	1d	1	1d
{affe23af-da06-45c4-9d55-2b5a930fffb5}		血量长颈鹿神纹道具	2	1	E234ED7D-B938-462F-B293-C6A921BBA0D5	FALSE	2021-1-1	1d	1	1d
{a15c3801-e47b-41fe-8a7f-5bbc4a322cee}		攻击羊神纹道具	2	1	28A96E16-91FD-4A20-A6E5-631CF8A3B584	FALSE	2021-1-1	1d	1	1d
{7281ffd4-b643-48cc-8de2-f54be6c12fcb}		攻击狼神纹道具	2	1	DE5DE3B4-F578-47E9-AEAE-8662AC233F40	FALSE	2021-1-1	1d	1	1d
{a7979284-e8a6-45b7-aca1-153ee5624c3f}		质量羊神纹道具	2	1	F7F3BB5B-0DB7-499C-9534-702A74CEF6A7	FALSE	2021-1-1	1d	1	1d
{ea0cbf69-f08f-4aa5-b3ae-5d979b45cefe}		质量狼神纹道具	2	1	6676F7BC-E2AC-4256-B8F5-F95CB77CEE9D	FALSE	2021-1-1	1d	1	1d
{4b6c98e7-7f22-4aa1-b39a-f1449822bd95}	bd=90	血量火龙神纹道具	2	2	3AFA7CD3-396A-463E-BD35-FE2238E12680	FALSE	2021-1-1	1d	1	1d
{335562bb-0592-47a6-a996-f2e89a590962}	nCharLv=3,nCharbtid=4007	牛时装	2	2	{e62e432b-a29c-4ddc-b3e0-c8577769ace2}	FALSE	2021-1-1	1d	1	1d
{fb9d644e-99c8-49f6-8ff3-d4c16c6b4277}		血量老虎神纹道具	2	2	87C0BA58-8C02-4506-853A-05D3319E3FA1	FALSE	2021-1-1	1d	1	1d
{66fcfdda-3b2f-4b9b-adcf-4538da7b94b6}		血量柯基神纹道具	2	2	2D791060-9CBC-4F27-A4D9-3D68BA906CCE	FALSE	2021-1-1	1d	1	1d
{e4928493-7d63-4e0a-b823-97fec4472caf}		攻击长颈鹿神纹道具	2	2	791532A1-5699-4992-AD4D-41812DD02AE6	FALSE	2021-1-1	1d	1	1d
{ebb5a58b-b400-467a-8fcd-25cee4ad8ec2}		攻击老虎神纹道具	2	2	C0ACF50B-A4E9-45A2-AD5E-DC3AAF950F5A	FALSE	2021-1-1	1d	1	1d
{b78058f7-6196-4bd0-8b78-eec94e0debd1}		质量长颈鹿神纹道具	2	2	C97EB473-0D2C-4AD5-A21F-94B7387C7A18	FALSE	2021-1-1	1d	1	1d
{9ecbe090-483b-4606-825f-f44dd2492956}		质量老虎神纹道具	2	2	8B67D887-880E-40DF-8AE2-B4DEFF110747	FALSE	2021-1-1	1d	1	1d
{9b40d324-f1b7-45c9-9af3-d314ee8f9a4c}		质量柯基神纹道具	2	2	87B63077-EFE6-4C41-A092-712AF810F6D7	FALSE	2021-1-1	1d	1	1d
{e204b76f-1007-4f30-b5bb-ab9f8cc35684}	bd=90	血量马神纹道具	2	3	{39b6279a-3d5f-439a-96e1-d817e33708c2}	FALSE	2021-1-1	1d	1	1d
{4c9009d6-0e9b-4bfd-a3eb-2eea8f0079c6}	nCharLv=3,nCharbtid=4008	马时装	2	3	{7f129c0c-dcc2-43f7-919d-bea175792f14}	FALSE	2021-1-1	1d	1	1d
{a20934b2-3a97-43f6-a66f-1f06c31f820c}		血量火龙神纹道具	2	3	3AFA7CD3-396A-463E-BD35-FE2238E12680	FALSE	2021-1-1	1d	1	1d
{1c59273f-7c7c-4848-8efe-e7a940e4f5e9}		血量牛神纹道具	2	3	5B751302-D046-4FEE-B394-C5781CDD5E4C	FALSE	2021-1-1	1d	1	1d
{a2bd4b68-6abb-477c-8036-19c87ccbac24}		攻击柯基神纹道具	2	3	D54C398B-7B63-488E-89B9-31376DAC869B	FALSE	2021-1-1	1d	1	1d
{d83233b2-0b27-4621-8c56-feabd0f309af}		攻击火龙神纹道具	2	3	4995E277-E6DB-4E15-A729-00A00BD21648	FALSE	2021-1-1	1d	1	1d
{8155a434-437e-45ec-9e34-1de68c747dc3}		攻击牛神纹道具	2	3	BECAB83B-2B9D-493A-BC93-29B59C3850F3	FALSE	2021-1-1	1d	1	1d
{8341b1ee-042a-4ef8-be2c-a9a9f6d999dd}		质量火龙神纹道具	2	3	3E0472CE-30CD-43E8-A50B-CA6034F36B30	FALSE	2021-1-1	1d	1	1d
{94412c05-53e1-4aed-8baa-8e4104c3dd78}		质量牛神纹道具	2	3	D2AE9906-F33C-493C-8BFB-A05793BB32D9	FALSE	2021-1-1	1d	1	1d
{496aa859-9b85-4c7d-87ad-9e4d322ace2c}	bd=90	血量狮子神纹道具	2	4	{1bb86c61-3574-4b5e-86c8-3c03321c663f}	FALSE	2021-1-1	1d	1	1d
{3fd67717-d813-498d-9006-2ce3492768aa}	nCharLv=3,nCharbtid=4002	狼时装-闪电	2	4	{8c98a98b-eae5-43d8-8173-721865e6bdc2}	FALSE	2021-1-1	1d	1	1d
{7ba0ff11-2218-44dc-a030-54ee0b70a6e9}		血量马神纹道具	2	4	{39b6279a-3d5f-439a-96e1-d817e33708c2}	FALSE	2021-1-1	1d	1	1d
{3ccdfb05-3fd6-4583-9422-bb69fc283ce9}		血量山羊神纹道具	2	4	{7ec8b2be-114e-4d8a-98cc-c3f8eef86f6c}	FALSE	2021-1-1	1d	1	1d
{cb5d5f15-a4b9-4279-a554-41afa8d2578f}		血量羊驼神纹道具	2	4	{c7d35331-cfb1-47a3-b810-23520c9b6399}	FALSE	2021-1-1	1d	1	1d
{212e08b5-962f-49c9-969d-b4bccb955db6}		攻击马神纹道具	2	4	{01f44272-27f6-4122-b018-c65595578175}	FALSE	2021-1-1	1d	1	1d
{a6c34248-9cb7-4254-a951-0ff5b6d51fc3}		攻击山羊神纹道具	2	4	{17fe0d6b-43c6-4d0b-a700-71baf759c5f9}	FALSE	2021-1-1	1d	1	1d
{bd660dd6-7eae-4b87-9d16-e089fe272b3d}		质量马神纹道具	2	4	{f711ad05-6c04-4823-9ef8-468a1374c09b}	FALSE	2021-1-1	1d	1	1d
{b67da600-d6b7-4af6-9920-bcd999345eaa}		质量山羊神纹道具	2	4	{4e685b16-2510-4307-9e2e-bd86f8da9817}	FALSE	2021-1-1	1d	1	1d
{0987a624-6768-4128-8b54-405e496aaeb0}	bd=90	血量猪神纹道具	2	5	{73abc38f-b88b-41ee-82d4-37351ef157ba}	FALSE	2021-1-1	1d	1	1d
{aa79cfae-b0a5-41b1-90a0-99f2b2a35318}	nCharLv=3,nCharbtid=4009	山羊时装	2	5	{75fb0845-a927-4b7e-a45d-0979d21a6222}	FALSE	2021-1-1	1d	1	1d
{0841be4a-233e-4330-b629-c32326981cc8}		血量狮子神纹道具	2	5	{1bb86c61-3574-4b5e-86c8-3c03321c663f}	FALSE	2021-1-1	1d	1	1d
{1257feb4-a1be-429a-b868-d2e190653466}		血量猫神纹道具	2	5	{432878db-73c4-44bb-94c0-0374429b1d0a}	FALSE	2021-1-1	1d	1	1d
{9840ed28-e7c5-49fa-ab63-d7afe8183c4d}		攻击羊驼神纹道具	2	5	{9813d228-9c54-451a-b6dc-9484efacab0d}	FALSE	2021-1-1	1d	1	1d
{8d74bba9-22b3-4808-a06a-d8f684181ed4}		攻击狮子神纹道具	2	5	{6a6278de-f0fc-4c11-b432-815efe312578}	FALSE	2021-1-1	1d	1	1d
{1f99c20c-f4e4-4504-95fd-dd345c3e0fc0}		质量羊驼神纹道具	2	5	{2bcecf4d-59bd-4793-9cbf-af8bb95a30f5}	FALSE	2021-1-1	1d	1	1d
{214143a5-b4fc-40ff-84a1-680f7a5eb324}		质量狮子神纹道具	2	5	{022b4d31-c52c-4575-b155-b78cd2ef0d18}	FALSE	2021-1-1	1d	1	1d
{daec467c-6532-4a10-ac8b-606cc4df1f6e}		质量猫神纹道具	2	5	{40103d33-e501-4a7d-b253-8e59bf5befd0}	FALSE	2021-1-1	1d	1	1d
{6a313c7b-14ba-4e9c-a3ff-8513ac1789da}	bd=90	血量独角兽神纹道具	2	6	{473783aa-2ec0-4f72-8373-8066690ddc13}	FALSE	2021-1-1	1d	1	1d
{b355c0f6-38e0-461b-8b39-cb95439bab0f}	nCharLv=3,nCharbtid=4003	长颈鹿时装-非洲	2	6	{d99d2468-1bcb-4e07-9ea7-0da91f37f83b}	FALSE	2021-1-1	1d	1	1d
{3fbbccd4-9f2f-4640-b6ec-4ac564d4da76}		血量猪神纹道具	2	6	{73abc38f-b88b-41ee-82d4-37351ef157ba}	FALSE	2021-1-1	1d	1	1d
{28726ae2-356b-4192-a94a-345f8cae004e}		血量鸡神纹道具	2	6	{adce6385-2384-464f-8c07-630c9a9c1881}	FALSE	2021-1-1	1d	1	1d
{5de12308-0ed8-41b3-98be-a47b1728ec84}		攻击猫神纹道具	2	6	{d77fb5cd-341c-4654-817f-faaa1a5f4fa2}	FALSE	2021-1-1	1d	1	1d
{83c1953a-88da-44a4-b8db-f34a3f75c02d}		攻击猪神纹道具	2	6	{0e9ec816-df1d-40b0-801b-e391bfa15c33}	FALSE	2021-1-1	1d	1	1d
{59911470-fd41-464c-ab73-41493f95a166}		攻击鸡神纹道具	2	6	{9be8ae81-da9e-44aa-a039-d87307bf9038}	FALSE	2021-1-1	1d	1	1d
{37eba53f-b0ed-419b-9431-b61f16be332e}		质量猪神纹道具	2	6	{b384cea2-ea17-45cc-99ec-7ca09dd920ed}	FALSE	2021-1-1	1d	1	1d
{b05167cc-7c54-4a5b-a545-82d6fc6ae43e}		质量鸡神纹道具	2	6	{440aafb8-60bb-466e-bbf5-408301c165e4}	FALSE	2021-1-1	1d	1	1d
{8380efae-3038-4772-a0ec-817670895505}	bd=90	攻击天马神纹道具	2	7	{7f288f49-571e-4238-9887-a3df7f513f2a}	FALSE	2021-1-1	1d	1	1d
{507d33fb-f03c-40c3-9eff-7af1525b1e9c}	nCharLv=3,nCharbtid=4004	老虎时装-南瓜	2	7	{ccfb4d99-54b8-47fb-a00c-493fc3aacabb}	FALSE	2021-1-1	1d	1	1d
{79ab67d4-dca8-4ea1-bfe2-a06c2825a8c7}		血量独角兽神纹道具	2	7	{473783aa-2ec0-4f72-8373-8066690ddc13}	FALSE	2021-1-1	1d	1	1d
{0f6e51b9-7bea-49e0-b1a9-1969bee328d4}		血量狮鹫神纹道具	2	7	{cbfb2f6d-3c3c-48dc-86c5-67a664b2891a}	FALSE	2021-1-1	1d	1	1d
{8309569b-70f3-4ab7-b07b-ad6beb0b9841}		血量天马神纹道具	2	7	{e39790f2-7078-45a0-913a-7de6ca221a75}	FALSE	2021-1-1	1d	1	1d
{969cf022-53ed-4c45-8de1-4779774d359f}		攻击独角兽神纹道具	2	7	{4994707b-b596-41d3-aed4-8c58b0c15798}	FALSE	2021-1-1	1d	1	1d
{4fc66f83-5aee-4f35-84a6-a6a07957ae06}		攻击狮鹫神纹道具	2	7	{ce6a9c53-308f-4eb4-b185-d50fb8581237}	FALSE	2021-1-1	1d	1	1d
{6c6da5f1-b982-472b-a802-65cf532fe44b}		质量独角兽神纹道具	2	7	{81d97b30-496f-4b6a-8121-c21fb4abf9c3}	FALSE	2021-1-1	1d	1	1d
{c50b7262-0029-4dd7-bb30-e978b10bf070}		质量狮鹫神纹道具	2	7	{60496609-1a11-4d7b-af06-7221ad86f5e6}	FALSE	2021-1-1	1d	1	1d
{4c255e73-8444-4b7f-ba64-a9b2fbbc9781}	bd=90	质量狮鹫神纹道具	2	8	{60496609-1a11-4d7b-af06-7221ad86f5e6}	FALSE	2021-1-1	1d	1	1d
{8529c90c-d85f-4eb1-9f47-ede5eb6908ab}	nCharLv=3,nCharbtid=4005	柯基时装-瓢虫	2	8	{0fb1d4e9-fee3-4908-b7bd-5ebe83aac713}	FALSE	2021-1-1	1d	1	1d
{4b8d62b5-d307-4231-a868-4038f5b8139e}		攻击天马神纹道具	2	8	{7f288f49-571e-4238-9887-a3df7f513f2a}	FALSE	2021-1-1	1d	1	1d
{d99da45c-b449-4339-be90-32b7875231a1}		质量天马神纹道具	2	8	{528d85cb-4637-4a64-b7d7-06a623b65dc0}	FALSE	2021-1-1	1d	1	1d
{765a8284-500e-4b15-95f5-63e3cd7b1874}		血量猪神纹道具	2	8	{73abc38f-b88b-41ee-82d4-37351ef157ba}	FALSE	2021-1-1	1d	1	1d
{9653561f-5237-478d-871d-a088f61208d5}		血量鸡神纹道具	2	8	{adce6385-2384-464f-8c07-630c9a9c1881}	FALSE	2021-1-1	1d	1	1d
{47ef01da-dc35-416b-8874-3b2385561dc0}		质量牛神纹道具	2	8	D2AE9906-F33C-493C-8BFB-A05793BB32D9	FALSE	2021-1-1	1d	1	1d
{c02d9c05-4fa2-44fe-b611-2d423e73cba5}		质量马神纹道具	2	8	{f711ad05-6c04-4823-9ef8-468a1374c09b}	FALSE	2021-1-1	1d	1	1d
{9051d9be-d429-400d-871a-5605ba72ee12}		质量山羊神纹道具	2	8	{4e685b16-2510-4307-9e2e-bd86f8da9817}	FALSE	2021-1-1	1d	1	1d
{9fd1240b-c6d2-4bca-81ca-65539468fb6e}		血量独角兽神纹道具	2	9	{473783aa-2ec0-4f72-8373-8066690ddc13}	FALSE	2021-1-1	1d	1	1d
{f75c6b85-5004-4d9b-9ed1-54aa726c996d}	nCharLv=3,nCharbtid=4006	龙时装	2	9	{9b60f406-e009-432d-888a-9f8d4973f2c9}	FALSE	2021-1-1	1d	1	1d
{eba29b53-50f9-41ac-a7a3-1f47bc0b83cc}	bd=90	血量羊神纹道具	2	9	08994941-A144-4A0B-9E24-516B021C4AC3	FALSE	2021-1-1	1d	1	1d
{a050e1c6-5280-48e6-a5ee-99ccec4c83f2}	bd=90	血量狼神纹道具	2	9	26E985AF-4C23-4D8C-9F0C-DA28D3EB6442	FALSE	2021-1-1	1d	1	1d
{dc5e2c17-032f-4fed-b007-0f5614e17125}		质量狮鹫神纹道具	2	9	{60496609-1a11-4d7b-af06-7221ad86f5e6}	FALSE	2021-1-1	1d	1	1d
{6f08e692-4bdd-4e61-983f-4f7d44ec0c94}		质量天马神纹道具	2	9	{528d85cb-4637-4a64-b7d7-06a623b65dc0}	FALSE	2021-1-1	1d	1	1d
{24f6a08e-278d-4da7-9195-409cf8f323c2}		攻击狮鹫神纹道具	2	9	{ce6a9c53-308f-4eb4-b185-d50fb8581237}	FALSE	2021-1-1	1d	1	1d
{06a05d5d-b278-4e2a-8609-3835206a4cd3}		攻击天马神纹道具	2	9	{7f288f49-571e-4238-9887-a3df7f513f2a}	FALSE	2021-1-1	1d	1	1d
{f6424145-6114-4377-ad21-6106abef1480}		血量天马神纹道具	2	9	{e39790f2-7078-45a0-913a-7de6ca221a75}	FALSE	2021-1-1	1d	1	1d
{fa448178-c687-42db-ab39-b4a10266efca}		血量长颈鹿神纹道具	2	10	E234ED7D-B938-462F-B293-C6A921BBA0D5	FALSE	2021-1-1	1d	1	1d
{2ff6bda0-bb4b-47a7-bc32-fb2efe02b425}	nCharLv=3,nCharbtid=4010	羊驼时装	2	10	{ed023978-4bc1-4883-b73d-94cdd48165ee}	FALSE	2021-1-1	1d	1	1d
{32acb2e8-5ec6-4b09-b1fe-9f994d24dedc}	bd=90	血量长颈鹿神纹道具	2	10	E234ED7D-B938-462F-B293-C6A921BBA0D5	FALSE	2021-1-1	1d	1	1d
{6f9d4bb9-41f3-4402-88a2-97a5a340fc51}	bd=90	血量老虎神纹道具	2	10	87C0BA58-8C02-4506-853A-05D3319E3FA1	FALSE	2021-1-1	1d	1	1d
{fae77d56-f663-4e0d-8c05-da13f5877b01}		血量独角兽神纹道具	2	10	{473783aa-2ec0-4f72-8373-8066690ddc13}	FALSE	2021-1-1	1d	1	1d
{fae943b8-2898-4215-83aa-4892eabf1b72}		血量狮鹫神纹道具	2	10	{cbfb2f6d-3c3c-48dc-86c5-67a664b2891a}	FALSE	2021-1-1	1d	1	1d
{3a9b8b3a-ae16-4ab2-9a91-b22862252cd5}		攻击羊神纹道具	2	10	28A96E16-91FD-4A20-A6E5-631CF8A3B584	FALSE	2021-1-1	1d	1	1d
{0ce615f8-9662-4e0b-8834-bc0ebc33ccb3}		攻击狼神纹道具	2	10	DE5DE3B4-F578-47E9-AEAE-8662AC233F40	FALSE	2021-1-1	1d	1	1d
{4b195bcf-1cf5-498c-a43e-9a2314b2fd0d}		血量羊神纹道具	2	10	08994941-A144-4A0B-9E24-516B021C4AC3	FALSE	2021-1-1	1d	1	1d
{cf8bde8d-ad0f-4aca-9428-3c7d25bea30d}		血量狼神纹道具	2	11	26E985AF-4C23-4D8C-9F0C-DA28D3EB6442	FALSE	2021-1-1	1d	1	1d
{75b8cff0-19c9-495d-8c70-be2098810a60}	nCharLv=3,nCharbtid=4011	狮子时装	2	11	{9631e335-2246-44d6-80f4-8128c476d514}	FALSE	2021-1-1	1d	1	1d
{af382470-37f6-4f6d-a754-f2c07aeae09c}	nCharLv=3,nCharbtid=4012,bd=5120	猫时装	2	11	{e1fc230e-8388-4506-8500-2acf4c3bb6cb}	FALSE	2021-1-1	1d	1	1d
{5c715ffb-66ae-4d68-b198-d7988c64545a}	bd=90	血量柯基神纹道具	2	11	2D791060-9CBC-4F27-A4D9-3D68BA906CCE	FALSE	2021-1-1	1d	1	1d
{48075ea9-4314-4d93-a7bc-e41296b3eddc}	bd=90	血量火龙神纹道具	2	11	3AFA7CD3-396A-463E-BD35-FE2238E12680	FALSE	2021-1-1	1d	1	1d
{60b44be1-2f16-4583-9bc7-5f9f2b9b7216}		血量长颈鹿神纹道具	2	11	E234ED7D-B938-462F-B293-C6A921BBA0D5	FALSE	2021-1-1	1d	1	1d
{fc927470-92a6-4059-98b6-b134bbb0a190}		血量老虎神纹道具	2	11	87C0BA58-8C02-4506-853A-05D3319E3FA1	FALSE	2021-1-1	1d	1	1d
{90083f58-a734-4b2a-ba30-24dda0b6a47a}		攻击长颈鹿神纹道具	2	11	791532A1-5699-4992-AD4D-41812DD02AE6	FALSE	2021-1-1	1d	1	1d
{2caada1f-06df-49f6-b9c5-d2aef34dc276}		质量长颈鹿神纹道具	2	11	C97EB473-0D2C-4AD5-A21F-94B7387C7A18	FALSE	2021-1-1	1d	1	1d
{d3b2fc07-266d-4392-bf0c-2514bfe2668b}	nCharLv=3,nCharbtid=4012	猫时装	2	12	{e1fc230e-8388-4506-8500-2acf4c3bb6cb}	FALSE	2021-1-1	1d	1	1d
{3cc45d77-eb82-4768-8ac8-8faaa8c9f2d9}	nCharLv=3,nCharbtid=4013,bd=5120	猪时装	2	12	{438121c1-f4d8-4754-895b-917a2225d876}	FALSE	2021-1-1	1d	1	1d
{ffbd679e-602f-4efc-96a4-958868688cd1}	bd=90	血量牛神纹道具	2	12	5B751302-D046-4FEE-B394-C5781CDD5E4C	FALSE	2021-1-1	1d	1	1d
{59465a9e-96b5-4221-bb36-f0f4fde1c7a6}	bd=90	血量马神纹道具	2	12	{39b6279a-3d5f-439a-96e1-d817e33708c2}	FALSE	2021-1-1	1d	1	1d
{b6bb8fca-8721-47cb-9bff-79fee3c65e13}		血量柯基神纹道具	2	12	2D791060-9CBC-4F27-A4D9-3D68BA906CCE	FALSE	2021-1-1	1d	1	1d
{09571f71-ffc7-48e7-b2b6-cbd11f1e2cac}		攻击老虎神纹道具	2	12	C0ACF50B-A4E9-45A2-AD5E-DC3AAF950F5A	FALSE	2021-1-1	1d	1	1d
{f7550210-3495-4c1e-ae89-04597e067687}		攻击柯基神纹道具	2	12	D54C398B-7B63-488E-89B9-31376DAC869B	FALSE	2021-1-1	1d	1	1d
{084505f6-b852-4123-a542-67e1779944fa}		质量老虎神纹道具	2	12	8B67D887-880E-40DF-8AE2-B4DEFF110747	FALSE	2021-1-1	1d	1	1d
{1ec03c4e-7b68-4de3-a670-d651f9a2570c}		质量柯基神纹道具	2	12	87B63077-EFE6-4C41-A092-712AF810F6D7	FALSE	2021-1-1	1d	1	1d
{15f62186-ad5a-47c2-8af3-566d9975b9c0}	nCharLv=3,nCharbtid=4013	猪时装	2	13	{438121c1-f4d8-4754-895b-917a2225d876}	FALSE	2021-1-1	1d	1	1d
{21c9adf8-2c51-4c9e-9762-ae5a994b56a9}	nCharLv=3,nCharbtid=4014,bd=5120	鸡时装	2	13	{70496c6d-430d-44a9-82e7-fc4754d91085}	FALSE	2021-1-1	1d	1	1d
{15440a3f-f146-468f-ba14-6cca3d96c20e}	bd=90	血量山羊神纹道具	2	13	{7ec8b2be-114e-4d8a-98cc-c3f8eef86f6c}	FALSE	2021-1-1	1d	1	1d
{a2b22062-3255-4d86-83e5-d649db965d8a}	bd=90	血量羊驼神纹道具	2	13	{c7d35331-cfb1-47a3-b810-23520c9b6399}	FALSE	2021-1-1	1d	1	1d
{6e6b70ec-70ff-4da8-8386-23aca6dbcd20}		血量狮子神纹道具	2	13	{1bb86c61-3574-4b5e-86c8-3c03321c663f}	FALSE	2021-1-1	1d	1	1d
{882c6000-3865-489c-bea8-031261498fec}		血量猫神纹道具	2	13	{432878db-73c4-44bb-94c0-0374429b1d0a}	FALSE	2021-1-1	1d	1	1d
{c3bc5494-5fe7-46b9-9e58-bd65977d21c1}		攻击火龙神纹道具	2	13	4995E277-E6DB-4E15-A729-00A00BD21648	FALSE	2021-1-1	1d	1	1d
{16ba49f7-a480-4a06-8b84-f8ff02c029ca}		攻击牛神纹道具	2	13	BECAB83B-2B9D-493A-BC93-29B59C3850F3	FALSE	2021-1-1	1d	1	1d
